metric,value
accuracy,0.6
auPRC,0.3666666666666667
auROC,0.16666666666666669
auROC50,0.16666666666666666
log.loss,1.261749240756035
pearson.p,0.28622385359945957
pearson.r,-0.5985608696937561
recall_at_10_fdr,0.0
recall_at_5_fdr,0.0
spearman.p,0.308068009250357
spearman.r,-0.5773502691896257
train_time,0.23144264933653175
