metric,value
accuracy,0.6
auPRC,0.325
auROC,0.0
auROC50,0.0
log.loss,2.3515826893039047
pearson.p,0.1702894788516756
pearson.r,-0.7198866009712219
recall_at_10_fdr,0.0
recall_at_5_fdr,0.0
spearman.p,0.05766888562243733
spearman.r,-0.8660254037844386
train_time,0.16902415288301806
